title_id	ordering	title	region	language	is_original_title
tt0097416	6	Отстоять любовь	RU	\N	0
tt0097416	7	Kadhalan	IN	en	0
tt0097436	1	Жизель Керозин	UA	\N	0
tt0097436	2	Gisèle Kérozène	FR	\N	0
tt0097436	3	Жизель Керозин	SUHH	ru	0
tt0097436	4	Gisèle Kérozène	\N	\N	1
tt0097451	1	Le Gorille sans cravate	AT	\N	0
tt0097475	1	On Death Row	\N	\N	0
tt0097475	2	A halálraítélt	\N	\N	1
tt0097475	3	Skazany na śmierć	PL	\N	0
tt0097475	4	A halálraítélt	HU	\N	0
tt0097479	1	Hard Days and Nights	XWG	\N	0
tt0097479	2	Beat Boys	XWG	\N	0
tt0097479	3	Hard Days, Hard Nights	XWG	\N	0
tt0097479	4	Días duros, noches duras	ES	\N	0
tt0097479	5	Hard Days, Hard Nights	GB	\N	0
tt0097479	6	Hard Days, Hard Nights	\N	\N	1
tt0097479	7	Hard Days, Hard Nights	US	\N	0
tt0097505	10	La signora di Wall Street	IT	\N	0
tt0097505	11	High Finance Woman	GB	\N	0
tt0097505	12	华尔街夫人	CN	cmn	0
tt0097505	13	Parahoriseis	GR	\N	0
tt0097505	14	Pecados de Uma Executiva	PT	\N	0
tt0097505	15	High Finance Woman	US	\N	0
tt0097505	16	Les portes du pouvoir	FR	\N	0
tt0097505	1	High Finance Woman	AU	\N	0
tt0097505	2	Arzular Uyanırsa	TR	tr	0
tt0097505	3	High Finance Woman	\N	\N	1
tt0097505	4	La femme d'affaires	CA	fr	0
tt0097505	5	Intohimon valtapeli	FI	\N	0
tt0097505	6	Wallstreet Woman	DE	\N	0
tt0097505	7	High Finance Woman	BR	\N	0
tt0097505	8	La señora de Wall Street	ES	\N	0
tt0097505	9	Wallstreet Woman	HU	\N	0
tt0097506	1	High Score	\N	\N	1
tt0097506	2	High Score	US	\N	0
tt0097506	3	High Score	XWG	\N	0
tt0097509	1	The Hill Farm	\N	\N	1
tt0097509	2	The Hill Farm	GB	\N	0
tt0097509	3	La granja de la colina	AR	\N	0
tt0097509	4	Farm a hegyen	HU	\N	0
tt0097516	1	Hollywood Boulevard II	US	\N	0
tt0097516	2	Bulwar Hollywood 2	PL	\N	0
tt0097516	3	Um Filme Muito Louco	BR	\N	0
tt0097516	4	Back to Hollywood Boulevard	US	\N	0
tt0097516	5	Ruvella koko homma	FI	\N	0
tt0097516	6	Hollywood Boulevard II	GB	\N	0
tt0097516	7	Hollywood Boulevard II	\N	\N	1
tt0097519	1	The Neon Man	XWW	en	0
tt0097519	2	El hombre de neón	ES	qbp	0
tt0097519	3	L'home de neó	\N	\N	1
tt0097525	1	Hopnick	\N	\N	1
tt0097525	2	Hopnick	XWG	\N	0
tt0097535	1	As Panteras do Kickboxer	BR	\N	0
tt0097535	2	Foo dam neu yee hung	HK	yue	0
tt0097535	3	Hu dan nu er hong	\N	\N	1
tt0097535	4	Widow Warriors	HK	en	0
tt0097535	5	Dragon Widows	ID	en	0
tt0097535	6	Foo daam lui yee hung	\N	\N	0
tt0097542	1	The Trace of Lynx	US	\N	0
tt0097542	2	Las huellas del lince	ES	\N	0
tt0097542	3	Las huellas del lince	\N	\N	1
tt0097542	4	Las huellas del lince	DE	\N	0
tt0097550	10	I Bought a Vampire Motorcycle	GB	\N	0
tt0097550	11	I Bought a Vampire Motorcycle	\N	\N	1
tt0097550	12	A Minha Moto É Vampira	PT	\N	0
tt0097550	1	Я купил мотоцикл-вампир	SUHH	ru	0
tt0097550	2	Yo compré una moto vampiro	ES	\N	0
tt0097550	3	I Bought a Vampire Motorcycle	AU	\N	0
tt0097550	4	A Motocicleta do Vampiro	BR	\N	0
tt0097550	5	Vampirski motocikel	SI	\N	0
tt0097550	6	Iron Thunder	XWG	\N	0
tt0097550	7	I Bought a Vampire Motorcycle	US	\N	0
tt0097550	8	Mi moto es un vampiro	AR	\N	0
tt0097550	9	暴走スプラッターマシーン	JP	ja	0
tt0097558	1	Lip synch: Ident	SE	\N	0
tt0097558	2	Ident	GB	\N	0
tt0097558	3	Ident	\N	\N	1
tt0097558	4	アイデントの正体	JP	ja	0
tt0097566	1	Im Süden meiner Seele	\N	\N	1
tt0097566	2	Lelkemnek delén	HU	\N	0
tt0097566	3	Im Süden meiner Seele	XWG	\N	0
tt0097566	4	Ao Sul da Minha Alma	PT	\N	0
tt0097571	1	In Fading Light	GB	\N	0
tt0097571	2	In Fading Light	\N	\N	1
tt0097571	3	Taivas tummenee	FI	\N	0
tt0097571	4	In schwindendem Licht	XWG	\N	0
tt0097571	5	När ljuset mattas	SE	\N	0
tt0097573	10	Brividi nella notte	IT	\N	0
tt0097573	11	In the Cold of the Night	IN	en	0
tt0097573	12	In the Cold of the Night	AU	\N	0
tt0097573	13	Heißkalte Nächte	DE	\N	0
tt0097573	14	Ao Fundo da Noite	PT	\N	0
tt0097573	15	In the Cold of the Night	\N	\N	1
tt0097573	16	Experiência da Mente: Sonho ou Pesadelo	BR	\N	0
tt0097573	17	In the Cold of the Night	US	\N	0
tt0097573	18	I den iskalla natten	SE	\N	0
tt0097573	19	En el frío de la noche	ES	\N	0
tt0097573	1	En el frío de la noche	MX	\N	0
tt0097573	20	Kalte Nächte, heiße Liebe	DE	\N	0
tt0097573	2	No Frio da Noite	BR	\N	0
tt0097573	3	Под покровом ночи	SUHH	ru	0
tt0097573	4	Hyytävä yö	FI	\N	0
tt0097573	5	Blue passion	FR	\N	0
tt0097573	6	Jéghideg éjszaka, forró lány	HU	\N	0
tt0097573	7	In the Cold of the Night	GB	\N	0
tt0097573	8	Στο κρύο της νύχτας	GR	\N	0
tt0097573	9	Dessein meurtrier	CA	fr	0
tt0097578	1	Der Mensch, den es nie gab	XWG	\N	0
tt0097578	2	Inimene, keda polnud	\N	\N	1
tt0097578	3	Manden, som ikke fandtes	DK	\N	0
tt0097578	4	Человек, которого не было	SUHH	ru	0
tt0097585	10	Intimidades en un cuarto de baño	MX	\N	0
tt0097585	11	Bathroom Intimacy	XWW	en	0
tt0097585	1	Intimitati in toaleta	RO	\N	0
tt0097585	2	Bathroom Intimacy	GB	\N	0
tt0097585	3	Intimitäten in einem Badezimmer	XWG	\N	0
tt0097585	4	Intimidades de un cuarto de baño	\N	\N	1
tt0097585	5	Bathroom Intimacy	US	\N	0
tt0097585	6	Μυστικά στο μπάνιο	GR	\N	0
tt0097585	7	Intimità in una stanza da bagno	IT	\N	0
tt0097585	8	Intimidades de un cuarto de baño	ES	\N	0
tt0097585	9	Scènes intimes dans une salle de bains	FR	\N	0
tt0097615	1	Je t'ai dans la peau	\N	\N	1
tt0097615	2	Ich bin dir verfallen	XWG	\N	0
tt0097615	3	Je t'ai dans la peau	FR	\N	0
tt0097619	10	Happy Millionaire	ID	en	0
tt0097619	1	Gat seng gung ziu	\N	\N	1
tt0097619	2	Golden Guy	JP	en	0
tt0097619	3	吉星拱照	TW	\N	0
tt0097619	4	The Fun, the Luck & the Tycoon	US	\N	0
tt0097619	5	The Fun, the Luck & the Tycoon	GB	\N	0
tt0097619	6	The Fun, the Luck & the Tycoon	XWW	en	0
tt0097619	7	The Fun, the Luck & the Tycoon	HK	en	0
tt0097619	8	吉星拱照	CN	cmn	0
tt0097619	9	吉星拱照	HK	yue	0
tt0097631	10	Katujen kirjoittamaton laki	FI	\N	0
tt0097631	11	Messaggero di morte	IT	\N	0
tt0097631	1	Tuomio	FI	\N	0
tt0097631	2	Judgement	\N	\N	1
tt0097631	3	Gangs: Sentença Mortal	BR	\N	0
tt0097631	4	Apodosi dikaiosynis	GR	\N	0
tt0097631	5	Hitz	US	\N	0
tt0097631	6	Dark Justice - Eine Richterin sieht rot	XWG	\N	0
tt0097631	7	Justicia violenta	AR	\N	0
tt0097631	8	Judgment	XWW	en	0
tt0097631	9	Gangues: Sentença Mortal	BR	\N	0
tt0097638	1	Magic to Win 4	PH	en	0
tt0097638	2	Happy Ghost 4	US	\N	0
tt0097638	3	Kai xin gui jiu kai xin gui	HK	cmn	0
tt0097638	4	Kai xin gui jiu kai xin gi	\N	\N	0
tt0097638	5	Hoi sum gwai gau hoi sum gwai	\N	\N	1
tt0097638	6	開心鬼救開心鬼	TW	\N	0
tt0097638	7	Happy Ghost IV	US	\N	0
tt0097638	8	Happy Ghost IV	HK	en	0
tt0097644	1	Kapital, czyli jak zrobic pieniadze w Polsce	\N	\N	1
tt0097644	2	Capital, or How to Make Money in Poland	\N	\N	0
tt0097644	3	Kapitał, czyli jak zrobić pieniądze w Polsce	PL	\N	0
tt0097655	1	Meçhul Ölüm	TR	tr	0
tt0097655	2	Keaton's Cop - Um Tira Especial	BR	\N	0
tt0097655	3	Keaton's Cop	GB	\N	0
tt0097655	4	Keaton's Cop	\N	\N	1
tt0097655	5	Keaton's Cop	US	\N	0
tt0097655	6	Uno sbirro e una canaglia	IT	\N	0
tt0097655	7	El retorno de Keaton	ES	\N	0
tt0097655	8	I ekdikisi tou Keaton	GR	\N	0
tt0097655	9	刑事ゲーブル マフィアの標的	JP	ja	0
tt0097666	1	Killer!	\N	\N	1
tt0097666	2	Killer!	US	\N	0
tt0097666	3	The Killer	US	\N	0
tt0097666	4	Asesino	ES	\N	0
tt0097668	10	Los reyes del viento	ES	\N	0
tt0097668	11	Rüzgarın Kralı	TR	tr	0
tt0097668	12	Le roi du vent	FR	\N	0
tt0097668	13	King of the Wind	\N	\N	1
tt0097668	14	Король ветра	RU	\N	0
tt0097668	15	O Filho da Tempestade	BR	\N	0
tt0097668	16	Быстрее ветра	SUHH	ru	0
tt0097668	1	El rey de los vientos	AR	\N	0
tt0097668	2	King of the Wind	GB	\N	0
tt0097668	3	El amo del viento	ES	\N	0
tt0097668	4	King of the Wind	EC	\N	0
tt0097668	5	King of the Wind	US	\N	0
tt0097668	6	Король ветра	SUHH	ru	0
tt0097668	7	König der Winde	XWG	\N	0
tt0097668	8	Król wiatru	PL	\N	0
tt0097668	9	Быстрее ветра	RU	\N	0
tt0097683	1	Kramarz	\N	\N	1
tt0097683	2	Kramarz	PL	\N	0
tt0097683	3	The Peddler	\N	\N	0
tt0097697	1	Könnyü vér	\N	\N	1
tt0097697	2	Fast and Loose	\N	\N	0
tt0097697	3	Könnyű vér	HU	\N	0
tt0097720	10	A Lei de Randado	BR	\N	0
tt0097720	11	Ein Mann für Randado	XWG	\N	0
tt0097720	12	Border Shootout	\N	\N	1
tt0097720	13	Randado, ville sans loi	FR	\N	0
tt0097720	1	Law at Randado	US	\N	0
tt0097720	2	Μονομαχία στο Ραντάτο	GR	\N	0
tt0097720	3	Terra selvaggia	IT	\N	0
tt0097720	4	Strzały na pograniczu	PL	\N	0
tt0097720	5	El sheriff de Randado	ES	\N	0
tt0097720	6	Duelo en la frontera	AR	\N	0
tt0097720	7	Border Shootout	GB	\N	0
tt0097720	8	Border Shootout	US	\N	0
tt0097720	9	Randadon laki	FI	\N	0
tt0097726	1	Żelazny Legion	PL	\N	0
tt0097726	2	Steel Force	HU	\N	0
tt0097726	3	Savaşçı Kan	TR	tr	0
tt0097726	4	Legion of Iron	GB	\N	0
tt0097726	5	Legion of Iron	\N	\N	1
tt0097726	6	Legion of Iron	EC	\N	0
tt0097726	7	Legion of Iron	US	\N	0
tt0097726	8	Çılgın Komandolar	TR	tr	0
tt0097726	9	Steel Force	DE	\N	0
tt0097738	1	La leyenda de una máscara	\N	\N	1
tt0097738	2	La leyenda de una máscara	MX	\N	0
tt0097738	3	The Legend of the Mask	XWW	en	0
tt0097743	1	The Anna Akhmatova File	US	\N	0
tt0097743	2	Geheim dossier Anna Achmatova	NL	\N	0
tt0097743	3	The Anna Akhmatova File	XWW	en	0
tt0097743	4	The Anna Achmatova File	\N	\N	0
tt0097743	5	The Anna Akhmatova File	GB	\N	0
tt0097743	6	Личное дело Анны Ахматовой	SUHH	ru	0
tt0097743	7	Lichnoe delo Anny Akhmatovoy	\N	\N	1
tt0097748	1	Liebe das Leben - Lebe den Tod	\N	\N	1
tt0097748	2	Liebe das Leben - Lebe den Tod	AT	\N	0
tt0097748	3	Älska livet leve döden	SE	\N	0
tt0097765	1	A Summer to Remember	US	\N	0
tt0097765	2	A Summer to Remember	GB	\N	0
tt0097765	3	Ljeto za sjecanje	XYU	\N	0
tt0097765	4	Ljeto za sjecanje	\N	\N	1
tt0097765	5	Ljeto za sjećanje	HR	\N	0
tt0097765	6	A Summer to Remember	XWW	en	0
tt0097765	7	Ljeto za sjecanje	RS	\N	0
tt0097769	1	A helyi stigma	HU	\N	0
tt0097769	2	The Local Stigmatic	\N	\N	1
tt0097769	3	Местный стигматик	SUHH	ru	0
tt0097769	4	The Local Stigmatic	US	\N	0
tt0097769	5	Местният стигматик	BG	bg	0
tt0097769	6	The Local Stigmatic	GB	\N	0
tt0097775	10	Huang Fei hung 92 zhi Long hang tian xia	HK	cmn	0
tt0097775	11	The Master	ID	en	0
tt0097775	12	The Master	DE	\N	0
tt0097775	13	The Master	US	\N	0
tt0097775	14	Mesterek	HU	\N	0
tt0097775	15	Мастер	RU	\N	0
tt0097775	16	The Defector 2	CH	de	0
tt0097775	17	Учителят	BG	bg	0
tt0097775	18	Long hang tian xia	\N	\N	1
tt0097775	19	O Mestre	PT	\N	0
tt0097775	1	O Mestre	BR	\N	0
tt0097775	20	Long Hang Tian Xia	ZA	en	0
tt0097775	21	Wong Fei Hung 92: Dragon walks the firmamaent	HK	cmn	0
tt0097775	22	The Master	ES	\N	0
tt0097775	23	The Master	GB	\N	0
tt0097775	24	Jet Li: Dragon Fighter II	DE	\N	0
tt0097775	25	Hard Blood	JP	en	0
tt0097775	26	Lung hang tin ha	HK	yue	0
tt0097775	2	The Master	HK	en	0
tt0097775	3	Віртуоз	UA	\N	0
tt0097775	4	O daskalos tou kung fu	GR	\N	0
tt0097775	5	Dragon Fighter II	DE	\N	0
tt0097775	6	The Master	FR	\N	0
tt0097775	7	Mistrz	PL	\N	0
tt0097775	8	The Master	XWW	en	0
tt0097775	9	Wong Fei Hung 92 ji Lung hang tin ha	HK	yue	0
tt0097783	1	The Lounge Bar	GB	\N	0
tt0097802	1	Mado, poste restante	HU	\N	0
tt0097802	2	Mado, poste restante	FR	\N	0
tt0097802	3	Мадо: До востребования	RU	\N	0
tt0097802	4	Mado, poste restante	\N	\N	1
tt0097803	1	Maestro	PL	\N	0
tt0097803	2	Musical May	\N	\N	0
tt0097803	3	Il maestro	BE	\N	0
tt0097803	4	Das Geheimnis des Dirigenten	XWG	\N	0
tt0097803	5	O Maestro	BR	\N	0
tt0097803	6	Il maestro	\N	\N	1
tt0097803	7	Il maestro	FR	\N	0
tt0097803	8	The Maestro	\N	\N	0
tt0097820	1	Maman	FR	\N	0
tt0097820	2	Maman	\N	\N	1
tt0097822	1	The Man from the Pru	GB	\N	0
tt0097833	1	Marcowe migdały	PL	\N	0
tt0097833	2	March Caresses	XWW	en	0
tt0097833	3	Marcowe migdaly	\N	\N	1
tt0097833	4	March Caresses	GB	\N	0
tt0097833	5	March Caresses	US	\N	0
tt0097848	1	De moeder	NL	\N	0
tt0097848	2	La madre	AR	\N	0
tt0097848	3	Мать	SUHH	ru	0
tt0097848	4	La madre	IT	\N	0
tt0097848	5	Zapreshchyonnye lyudi	SUHH	ru	0
tt0097848	6	Matka	PL	\N	0
tt0097848	7	Mother	XWW	en	0
tt0097848	8	Mat	\N	\N	1
tt0097848	9	A Mãe	BR	\N	0
tt0097849	1	Mother of Jesus	\N	\N	0
tt0097849	2	Mat Iisusa	\N	\N	1
tt0097849	3	Мать Иисуса	SUHH	ru	0
tt0097849	4	Matka Jezusa	PL	\N	0
tt0097849	5	Jeesuksen äiti	FI	\N	0
tt0097850	1	¡Maten a Chinto!	\N	\N	1
tt0097850	2	¡Maten a Chinto!	MX	\N	0
tt0097850	3	El violento	MX	\N	0
tt0097851	1	Mathilukal	\N	\N	1
tt0097851	2	Стены	SUHH	ru	0
tt0097851	3	Mathilukal	IN	en	0
tt0097851	4	Muren	NL	\N	0
tt0097851	5	The Walls	\N	\N	0
tt0097851	6	Mathilukal	IN	ml	0
tt0097851	7	The Walls	IN	en	0
tt0097853	1	Les matins chagrins	\N	\N	1
tt0097853	2	Les matins chagrins	FR	\N	0
tt0097855	1	Maxantimo	CH	\N	0
tt0097855	2	Maxantimo	IT	\N	0
tt0097855	3	Maxantimo	\N	\N	1
tt0097863	1	Men in Love	DE	\N	0
tt0097863	2	Men in Love	US	\N	0
tt0097863	3	Men in Love	\N	\N	1
tt0097863	4	Men in Love	DK	\N	0
tt0097864	1	Mang gwai wu lei jing	HK	yue	0
tt0097864	2	Meng gui hu li jing	\N	\N	1
tt0097864	3	Mo dai tian shi	HK	cmn	0
tt0097864	4	Return of the Evil Fox	HK	en	0
tt0097874	10	Reanimator 2	ES	\N	0
tt0097874	11	Μεταμόρφωσις	GR	\N	0
tt0097874	12	Regenerator	GB	\N	0
tt0097874	13	Lizard - Die totale Mutation	DE	\N	0
tt0097874	14	DNA formula letale	IT	\N	0
tt0097874	15	Metamorphosis	\N	\N	1
tt0097874	1	Metamorphosis	FR	\N	0
tt0097874	2	Metamorfosis: transformación mortal	MX	\N	0
tt0097874	3	Mutação Maligna	BR	\N	0
tt0097874	4	Metamorfózis	HU	\N	0
tt0097874	5	恐怖の生体実験	JP	ja	0
tt0097874	6	Metamorfoza	PL	\N	0
tt0097874	7	Метаморфоза	SUHH	ru	0
tt0097874	8	Metamorphosis	GB	\N	0
tt0097874	9	Metamorphosis	US	\N	0
tt0097875	1	Meteo	\N	\N	1
tt0097875	2	Meteo	HU	\N	0
tt0097884	10	Locuras de una primavera	AR	\N	0
tt0097884	11	Милу в мае	SUHH	ru	0
tt0097884	12	Majowa komedia	PL	\N	0
tt0097884	13	May Fools	CA	en	0
tt0097884	14	Noen dager i mai	NO	\N	0
tt0097884	15	Några dagar i maj	SE	\N	0
tt0097884	16	Milou en mayo	ES	\N	0
tt0097884	17	May Fools	US	\N	0
tt0097884	18	Milou w maju	PL	\N	0
tt0097884	19	Eine Komödie im Mai	XWG	\N	0
tt0097884	1	Milou en mai	CA	fr	0
tt0097884	20	Milou toukokuussa	FI	\N	0
tt0097884	21	Milou i maj	DK	\N	0
tt0097884	22	Os Malucos de Maio	PT	\N	0
tt0097884	23	Loucuras de uma Primavera	BR	\N	0
tt0097884	24	Milou en mai	FR	\N	0
tt0097884	25	Milou májusban	HU	\N	0
tt0097884	26	Reünie op het Platteland	NL	\N	0
tt0097884	27	五月傻瓜	CN	cmn	0
tt0097884	28	Locuras de una primavera	UY	\N	0
tt0097884	29	Ο Μιλού το Μάη	GR	\N	0
tt0097884	2	Milou in May	GB	\N	0
tt0097884	3	五月のミル	JP	\N	0
tt0097884	4	Milou en mai	\N	\N	1
tt0097884	5	Locuras de una primavera	PE	\N	0
tt0097884	6	May Fools	IN	en	0
tt0097884	7	O Milou to Mai	GR	\N	0
tt0097884	8	Xufsha B'My	IL	he	0
tt0097884	9	Milou a maggio	IT	\N	0
tt0097893	1	Miss Missouri	\N	\N	1
tt0097893	2	Miss Missouri	FR	\N	0
tt0097893	3	Miss Missouri	CA	fr	0
tt0097894	1	Le mystère Le Prince	FR	\N	0
tt0097894	2	The Missing Reel	GB	\N	0
tt0097894	3	A hiányzó tekercs	HU	\N	0
tt0097894	4	Warum verschwand Augustin Le Prince?	XWG	\N	0
tt0097894	5	Among the Missing	GB	\N	0
tt0097894	6	The Missing Reel	\N	\N	1
tt0097910	10	Estación lunar 44	ES	\N	0
tt0097910	11	Moon 44	GB	\N	0
tt0097910	12	Mesiac 44	CSHH	sk	0
tt0097910	13	Rangaistussiirtola Moon 44	FI	\N	0
tt0097910	14	Moon 44	CA	fr	0
tt0097910	15	Moon 44: prisión espacial	MX	\N	0
tt0097910	16	Luna 44	ES	\N	0
tt0097910	17	Księżyc 44	PL	\N	0
tt0097910	18	Selini 44	GR	\N	0
tt0097910	19	Moon 44	XWG	\N	0
tt0097910	1	Lua 44	PT	\N	0
tt0097910	20	Moon 44	FR	\N	0
tt0097910	21	Moon 44 - Attacco alla fortezza	IT	\N	0
tt0097910	22	Mesiac 44	SK	\N	0
tt0097910	23	Mesiac 44	CSHH	\N	0
tt0097910	24	Měsíc 44	CZ	\N	0
tt0097910	25	Σελήνη 44	GR	\N	0
tt0097910	26	Moon 44	US	\N	0
tt0097910	27	Moon 44	DE	\N	0
tt0097910	28	Měsíc 44	CSHH	cs	0
tt0097910	29	Estação 44: O Refúgio dos Exterminadores	BR	\N	0
tt0097910	2	A betolakodó	HU	\N	0
tt0097910	30	Moon 44	CA	en	0
tt0097910	31	Űrkalózok	HU	\N	0
tt0097910	32	Moon 44	UY	\N	0
tt0097910	3	Moon 44	\N	\N	1
tt0097910	4	Csillagközi banditák	HU	\N	0
tt0097910	5	MOON44	JP	ja	0
tt0097910	6	Intruder	\N	\N	0
tt0097910	7	Moon 44	AU	\N	0
tt0097910	8	Луна 44	BG	bg	0
tt0097910	9	Луна 44	SUHH	ru	0
tt0097912	1	Morir en el golfo	\N	\N	1
tt0097912	2	Morir en el golfo	MX	\N	0
tt0097919	1	Motivsuche	DDDE	\N	0
tt0097919	2	Na dokumentacji	PL	\N	0
tt0097919	3	Motivsuche	DE	\N	0
tt0097919	4	Location Hunting	US	\N	0
tt0097919	5	Motivsuche	\N	\N	1
tt0097924	1	La donna inattesa	IT	\N	0
tt0097924	2	Die Frau deines Lebens - Die Unerwartete	XWG	\N	0
tt0097924	3	La mujer inesperada	\N	\N	1
tt0097924	4	La mujer inesperada	ES	\N	0
tt0097925	1	La femme imprévisible	FR	\N	0
tt0097925	2	Die Frau deines Lebens - Die Verrückte	XWG	\N	0
tt0097925	3	La mujer lunática	ES	\N	0
tt0097925	4	La mujer lunática	\N	\N	1
tt0097928	1	Dead Certain	\N	\N	0
tt0097928	2	Blues mordercy	PL	\N	0
tt0097928	3	Deine Zeit läuft ab	XWG	\N	0
tt0097928	4	Murder Blues	\N	\N	1
tt0097928	5	Murder Blues	US	\N	0
tt0097928	6	Murder Blues	CA	\N	0
tt0097949	1	Märkische Heide, märkischer Sand	\N	\N	1
tt0097949	2	March Brandenburg Heath, March Brandenburg Sand	XWW	en	0
tt0097949	3	布蘭登堡二部曲：荒原與沙	TW	\N	0
tt0097949	4	Märkische Heide, märkischer Sand	DDDE	\N	0
tt0097966	1	Next	GB	\N	0
tt0097966	2	Next: The Infinite Variety Show	XWW	en	0
tt0097966	3	Next	\N	\N	1
tt0097966	4	ネクスト（1989）	JP	ja	0
tt0097966	5	Lip synch: Next	SE	\N	0
tt0097968	1	Tender Barbarian	\N	\N	0
tt0097968	2	Gyöngéd barbár	HU	\N	0
tt0097968	3	Tendre barbare	FR	\N	0
tt0097968	4	Nezný barbar	\N	\N	1
tt0097968	5	Czuły barbarzyńca	PL	\N	0
tt0097968	6	Nezný barbar	CSHH	\N	0
tt0097970	1	Night Cries: A Rural Tragedy	AU	\N	0
tt0097970	2	Night Cries: A Rural Tragedy	\N	\N	1
tt0097979	1	Nightdreams II	US	\N	0
tt0097979	2	Nightdreams II	\N	\N	1
tt0097984	1	Ninja in Ancient China	US	\N	0
tt0097984	2	Ren zhe wu di	HK	cmn	0
tt0097984	3	San kuo zi ren zhe yuan liu	CN	cmn	0
tt0097984	4	Da lu si jie	HK	cmn	0
tt0097984	5	Ninja in Ancient China	XWW	en	0
tt0097984	6	Shen tong	\N	\N	1
tt0097984	7	Ninja in Ancient China	GB	\N	0
tt0097984	8	The Prowess	HK	en	0
tt0098004	1	Megpihent az aranyfelhő	HU	\N	0
tt0098004	2	Nochevala tuchka zolotaya...	\N	\N	1
tt0098004	3	金色の雲は宿った	JP	ja	0
tt0098004	4	Kinder des Sturms	DE	\N	0
tt0098004	5	Children of the Storm	XWW	en	0
tt0098004	6	Заспало е облаче златно	BG	bg	0
tt0098004	7	Ночевала тучка золотая...	SUHH	ru	0
tt0098018	1	O, xiangxue	\N	\N	1
tt0098018	2	Flickan från Tai'ergou	SE	\N	0
tt0098018	3	O, xiangxue	CN	\N	0
tt0098018	4	Die Federtasche	XWG	\N	0
tt0098018	5	Sweet Snow	HK	en	0
tt0098018	6	Oh! Sweet Snow	XEU	en	0
tt0098021	1	Old Flames	GB	\N	0
tt0098030	1	Es - Von Zaren und Monstern	XWG	\N	0
tt0098030	2	Воно	SUHH	uk	0
tt0098030	3	Det	SE	\N	0
tt0098030	4	Оно	SUHH	ru	0
tt0098030	5	It	\N	\N	0
tt0098030	6	Ono	PL	\N	0
tt0098030	7	Vono	SUHH	uk	0
tt0098030	8	Ono	\N	\N	1
tt0098030	9	IT イット	JP	ja	0
tt0098043	10	Búsqueda mortal	MX	\N	0
tt0098043	11	Out of Sight, Out of Mind	US	\N	0
tt0098043	1	Out of Sight, Out of Her Mind	\N	\N	0
tt0098043	2	Massacre dans l'ascenseur	FR	\N	0
tt0098043	3	Sight Unseen	GB	\N	0
tt0098043	4	Sight Unseen	\N	\N	0
tt0098043	5	Visión invisible	ES	\N	0
tt0098043	6	Naamiomurhat	FI	\N	0
tt0098043	7	Kabuki killer	IT	\N	0
tt0098043	8	Out of Sight, Out of Mind	\N	\N	1
tt0098043	9	Au bord du gouffre	CA	fr	0
tt0098050	1	Ovejas negras	\N	\N	1
tt0098050	2	Ovejas negras	ES	\N	0
tt0098063	10	Paprika	FR	\N	0
tt0098063	11	Los burdeles de Paprika	MX	\N	0
tt0098063	12	Paprika	IL	en	0
tt0098063	13	Paprika	IT	\N	0
tt0098063	14	Paprika	IN	en	0
tt0098063	15	Paprika	KR	\N	0
tt0098063	16	Paprika	ZA	en	0
tt0098063	17	Paprika	SE	\N	0
tt0098063	18	Paprika	TH	en	0
tt0098063	19	Paprika	EC	\N	0
tt0098063	1	Paprika	SG	en	0
tt0098063	20	Paprika	US	\N	0
tt0098063	21	Paprika	TR	tr	0
tt0098063	22	Paprika	AE	\N	0
tt0098063	23	Paprika	CA	fr	0
tt0098063	24	Paprika	ID	en	0
tt0098063	25	Paprika	JP	ja	0
tt0098063	26	O Bordel de Paprika	BR	\N	0
tt0098063	27	Paprika - Ein Leben für die Liebe	DE	\N	0
tt0098063	28	Paprika	PH	en	0
tt0098063	29	Paprika: De niña a mujer	PE	\N	0
tt0098063	2	Paprika	GB	\N	0
tt0098063	30	Papryka	PL	\N	0
tt0098063	31	Paprika	\N	\N	1
tt0098063	32	Paprika	EG	en	0
tt0098063	33	Paprika	AU	\N	0
tt0098063	34	Паприка	SUHH	ru	0
tt0098063	35	Paprika	IN	hi	0
tt0098063	36	Паприка	BG	bg	0
tt0098063	37	Kullanmuru	FI	\N	0
tt0098063	38	Πάπρικα	GR	\N	0
tt0098063	3	Paprika	NL	\N	0
tt0098063	4	红辣椒	CN	cmn	0
tt0098063	5	Paprika, Life in a Brothel	\N	\N	0
tt0098063	6	Paprika	PT	\N	0
tt0098063	7	Paprika	CA	en	0
tt0098063	8	Paprika, placeres prohibidos	AR	\N	0
tt0098063	9	Los burdeles de Paprika	ES	\N	0
tt0098064	1	Pareja enloquecida busca madre de alquiler	ES	\N	0
tt0098064	2	Two Guys	XWW	en	0
tt0098064	3	Pareja enloquecida busca madre de alquiler	\N	\N	1
tt0098070	1	Passi d'amore	IT	\N	0
tt0098070	2	Steps of Love	\N	\N	0
tt0098070	3	Passi d'amore	\N	\N	1
tt0098070	4	Miłosne pas	PL	\N	0
tt0098077	1	Peraustrínia 2004	ES	\N	0
tt0098077	2	Peraustrínia 2004	\N	\N	1
tt0098100	10	The Platinum Triangle	\N	\N	1
tt0098100	1	Den gyllene triangeln	SE	\N	0
tt0098100	2	O Triângulo Prateado	BR	\N	0
tt0098100	3	Triángulo de platino	ES	\N	0
tt0098100	4	ミッドナイト・エンジェル 恐怖の連続殺人	JP	ja	0
