title_id	ordering	name_id	job_category	job
tt0097111	3	nm0041957	actor	\N
tt0097111	4	nm0525420	actor	\N
tt0097111	5	nm0051684	writer	\N
tt0097111	6	nm0182080	writer	screenplay
tt0097111	7	nm0423631	writer	\N
tt0097111	8	nm0117770	composer	\N
tt0097111	9	nm0764743	composer	\N
tt0097115	10	nm0006169	composer	\N
tt0097115	1	nm0146258	actress	\N
tt0097115	2	nm0000221	actor	\N
tt0097115	3	nm8470202	actress	\N
tt0097115	4	nm0822974	actress	\N
tt0097115	5	nm0500609	director	\N
tt0097115	6	nm0111177	writer	story
tt0097115	7	nm0111180	writer	story
tt0097115	8	nm0916325	writer	screenplay
tt0097115	9	nm0880302	producer	producer
tt0097122	1	nm0783744	actor	\N
tt0097122	2	nm0895669	actor	\N
tt0097122	3	nm1124665	actor	\N
tt0097122	4	nm0609295	actress	\N
tt0097122	5	nm1369994	composer	\N
tt0097122	6	nm0182038	cinematographer	\N
tt0097122	7	nm0735157	editor	\N
tt0097129	10	nm0416979	composer	\N
tt0097129	1	nm0372556	actor	\N
tt0097129	2	nm0821305	actor	\N
tt0097129	3	nm0809544	actor	\N
tt0097129	4	nm0920460	actor	\N
tt0097129	5	nm0004372	director	\N
tt0097129	6	nm0752591	writer	story
tt0097129	7	nm1721082	writer	screenplay
tt0097129	8	nm0889065	producer	producer
tt0097129	9	nm0889066	producer	producer
tt0097140	1	nm0401247	actress	\N
tt0097140	2	nm0833708	actor	\N
tt0097140	3	nm1571187	writer	book
tt0097140	4	nm0002162	cinematographer	\N
tt0097176	10	nm0175731	editor	\N
tt0097176	1	nm0680773	actress	\N
tt0097176	2	nm0919256	actor	\N
tt0097176	3	nm0667182	actor	\N
tt0097176	4	nm0214519	actress	\N
tt0097176	5	nm0089502	director	\N
tt0097176	6	nm0439844	producer	producer
tt0097176	7	nm0727970	composer	\N
tt0097176	8	nm0754237	composer	\N
tt0097176	9	nm0914159	cinematographer	\N
tt0097184	10	nm0830775	composer	\N
tt0097184	1	nm0000388	actor	\N
tt0097184	2	nm0001821	actor	\N
tt0097184	3	nm0263583	actress	\N
tt0097184	4	nm0114422	actor	\N
tt0097184	5	nm0699114	director	\N
tt0097184	6	nm0047264	writer	writer
tt0097184	7	nm0680067	writer	writer
tt0097184	8	nm0871502	writer	writer
tt0097184	9	nm0320060	producer	producer
tt0097204	10	nm0259446	editor	\N
tt0097204	1	nm0888824	actress	\N
tt0097204	2	nm0508085	actor	\N
tt0097204	3	nm0318584	actor	\N
tt0097204	4	nm0389109	actor	\N
tt0097204	5	nm0178801	director	\N
tt0097204	6	nm0858121	producer	producer
tt0097204	7	nm0226693	composer	\N
tt0097204	8	nm0044235	cinematographer	\N
tt0097204	9	nm0396785	cinematographer	\N
tt0097218	1	nm0540585	actor	\N
tt0097218	2	nm7743935	actor	\N
tt0097218	3	nm7049488	actor	\N
tt0097218	4	nm0578533	director	\N
tt0097218	5	nm0663914	composer	\N
tt0097218	6	nm0424900	cinematographer	\N
tt0097218	7	nm0830366	editor	\N
tt0097218	8	nm0908838	editor	\N
tt0097246	10	nm0471110	editor	\N
tt0097246	1	nm0622608	actor	\N
tt0097246	2	nm0769447	actor	\N
tt0097246	3	nm0862982	actor	\N
tt0097246	4	nm0770787	actor	\N
tt0097246	5	nm0414249	director	\N
tt0097246	6	nm0296261	writer	scenario
tt0097246	7	nm0469239	producer	producer
tt0097246	8	nm0295973	composer	\N
tt0097246	9	nm3891026	cinematographer	\N
tt0097253	10	nm0317306	production_designer	\N
tt0097253	1	nm0836136	actor	\N
tt0097253	2	nm0678218	actress	\N
tt0097253	3	nm0438712	actor	\N
tt0097253	4	nm0326656	actor	\N
tt0097253	5	nm0532702	director	\N
tt0097253	6	nm0097180	writer	screenplay
tt0097253	7	nm1377662	composer	\N
tt0097253	8	nm0310015	cinematographer	\N
tt0097253	9	nm0307590	editor	\N
tt0097259	10	nm0762278	editor	\N
tt0097259	1	nm0821734	actor	\N
tt0097259	2	nm0000826	actress	\N
tt0097259	3	nm0593192	actor	\N
tt0097259	4	nm1441968	actor	\N
tt0097259	5	nm0817995	director	\N
tt0097259	6	nm0490417	writer	writer
tt0097259	7	nm0410567	producer	producer
tt0097259	8	nm0144168	composer	\N
tt0097259	9	nm0046650	cinematographer	director of photography
tt0097280	10	nm0470365	cinematographer	\N
tt0097280	1	nm0118940	actress	\N
tt0097280	2	nm0778005	actress	\N
tt0097280	3	nm1117849	actor	\N
tt0097280	4	nm0481807	actor	\N
tt0097280	5	nm0246308	director	\N
tt0097280	6	nm0902697	producer	producer
tt0097280	7	nm0078843	composer	\N
tt0097280	8	nm0295659	composer	\N
tt0097280	9	nm0475969	composer	\N
tt0097298	10	nm0957038	editor	\N
tt0097298	1	nm0000685	actor	\N
tt0097298	2	nm0000800	actor	\N
tt0097298	3	nm0000979	actor	\N
tt0097298	4	nm0203308	actress	\N
tt0097298	5	nm0666999	director	\N
tt0097298	6	nm0467385	writer	\N
tt0097298	7	nm0006166	composer	\N
tt0097298	8	nm0483194	cinematographer	\N
tt0097298	9	nm0792227	editor	\N
tt0097310	1	nm0106601	actor	\N
tt0097310	2	nm0356441	actress	\N
tt0097310	3	nm13887837	actor	\N
tt0097310	4	nm0648108	director	\N
tt0097310	5	nm0511300	composer	\N
tt0097310	6	nm0874272	cinematographer	\N
tt0097310	7	nm0845556	production_designer	\N
tt0097318	10	nm0744556	composer	\N
tt0097318	1	nm0551062	actor	\N
tt0097318	2	nm0006984	actor	\N
tt0097318	3	nm0949985	actor	\N
tt0097318	4	nm0809544	actor	\N
tt0097318	5	nm0572132	director	\N
tt0097318	6	nm0766676	writer	screenplay
tt0097318	7	nm0898375	writer	"book ""S.A.S."""
tt0097318	8	nm0137165	producer	producer
tt0097318	9	nm0432370	composer	\N
tt0097324	10	nm0726909	editor	\N
tt0097324	1	nm0589865	actor	\N
tt0097324	2	nm0126651	actor	\N
tt0097324	3	nm0409708	actress	\N
tt0097324	4	nm0906281	actor	\N
tt0097324	5	nm0823280	director	\N
tt0097324	6	nm0450551	writer	\N
tt0097324	7	nm0772945	producer	producer
tt0097324	8	nm0382288	composer	\N
tt0097324	9	nm0258121	cinematographer	\N
tt0097339	10	nm0123363	cinematographer	\N
tt0097339	1	nm0001884	actor	\N
tt0097339	2	nm0237958	actress	\N
tt0097339	3	nm0086611	actress	\N
tt0097339	4	nm0414646	actor	\N
tt0097339	5	nm0694411	director	\N
tt0097339	6	nm0146955	writer	written by
tt0097339	7	nm0366829	writer	written by
tt0097339	8	nm0661355	producer	producer
tt0097339	9	nm0078984	composer	\N
tt0097346	10	nm0203719	production_designer	\N
tt0097346	1	nm0798779	actor	\N
tt0097346	2	nm0000952	actor	\N
tt0097346	3	nm0835916	actress	\N
tt0097346	4	nm0871240	actor	\N
tt0097346	5	nm0767697	director	\N
tt0097346	6	nm0247861	writer	writer
tt0097346	7	nm0915725	producer	producer
tt0097346	8	nm0870061	composer	\N
tt0097346	9	nm0588416	editor	\N
tt0097348	10	nm0490487	cinematographer	director of photography
tt0097348	1	nm0159507	actor	\N
tt0097348	2	nm0151155	actor	\N
tt0097348	3	nm0159514	actress	\N
tt0097348	4	nm0793008	actor	\N
tt0097348	5	nm0939275	director	\N
tt0097348	6	nm0298662	writer	screenplay by
tt0097348	7	nm2825769	writer	screenplay by
tt0097348	8	nm0628842	producer	producer
tt0097348	9	nm0150888	composer	\N
tt0097362	10	nm1848061	producer	executive producer
tt0097362	1	nm0001626	actor	\N
tt0097362	2	nm0307672	actor	\N
tt0097362	3	nm0432419	actor	\N
tt0097362	4	nm9928014	actor	\N
tt0097362	5	nm0406349	director	\N
tt0097362	6	nm1847770	director	\N
tt0097362	7	nm9928038	writer	script writer
tt0097362	8	nm1852137	writer	script writer
tt0097362	9	nm0242086	writer	narration written by
tt0097365	10	nm0868149	editor	\N
tt0097365	1	nm0613741	actor	\N
tt0097365	2	nm0446833	actress	\N
tt0097365	3	nm0871439	actor	\N
tt0097365	4	nm0402669	actor	\N
tt0097365	5	nm0418486	director	\N
tt0097365	6	nm0295817	writer	screenplay
tt0097365	7	nm0809306	producer	producer
tt0097365	8	nm0006344	composer	\N
tt0097365	9	nm0002259	cinematographer	director of photography
tt0097394	1	nm0490489	actor	\N
tt0097394	2	nm0611315	actress	\N
tt0097394	3	nm0848355	actor	\N
tt0097394	4	nm0005033	actor	\N
tt0097394	5	nm0155587	director	\N
tt0097394	6	nm0938944	writer	writer
tt0097394	7	nm0939147	writer	writer
tt0097394	8	nm8193720	producer	producer
tt0097394	9	nm0910701	cinematographer	\N
tt0097399	10	nm0024933	actress	\N
tt0097399	1	nm0748721	actor	\N
tt0097399	2	nm0739078	actor	\N
tt0097399	3	nm0689189	actress	\N
tt0097399	4	nm0542040	actress	\N
tt0097399	5	nm0495525	director	\N
tt0097399	6	nm0489597	writer	writer
tt0097399	7	nm0300936	composer	\N
tt0097399	8	nm0117391	cinematographer	\N
tt0097399	9	nm0463795	production_designer	\N
tt0097405	10	nm0244023	production_designer	\N
tt0097405	1	nm0508293	actor	\N
tt0097405	2	nm0815713	actor	\N
tt0097405	3	nm0439720	actress	\N
tt0097405	4	nm0553027	actor	\N
tt0097405	5	nm0282214	director	\N
tt0097405	6	nm0342003	writer	story
tt0097405	7	nm0854551	composer	\N
tt0097405	8	nm0856209	cinematographer	\N
tt0097405	9	nm0173790	editor	\N
tt0097416	10	nm1019477	cinematographer	\N
tt0097416	1	nm0222150	actor	\N
tt0097416	2	nm0619324	actress	\N
tt0097416	3	nm0883014	actor	\N
tt0097416	4	nm0004416	actor	\N
tt0097416	5	nm0788171	director	\N
tt0097416	6	nm0049400	writer	\N
tt0097416	7	nm0707366	writer	dialogue
tt0097416	8	nm0475198	producer	producer
tt0097416	9	nm0006246	composer	\N
tt0097436	1	nm0008895	actor	\N
tt0097436	2	nm2868215	actor	\N
tt0097436	3	nm2866182	actor	\N
tt0097436	4	nm0468007	actor	\N
tt0097436	5	nm0207551	writer	\N
tt0097436	6	nm4991229	producer	producer
tt0097436	7	nm0487700	cinematographer	\N
tt0097436	8	nm0486213	editor	\N
tt0097436	9	nm4990324	editor	\N
tt0097451	10	nm0829973	cinematographer	\N
tt0097451	1	nm0020049	actor	\N
tt0097451	2	nm0673749	actor	\N
tt0097451	3	nm0584744	actress	\N
tt0097451	4	nm0492342	actor	\N
tt0097451	5	nm0666685	director	\N
tt0097451	6	nm0231602	writer	novel
tt0097451	7	nm0358353	writer	adaptation
tt0097451	8	nm0332801	producer	producer
tt0097451	9	nm0690410	composer	\N
tt0097475	10	nm0434222	composer	\N
tt0097475	1	nm0539164	actor	\N
tt0097475	2	nm0373815	actress	\N
tt0097475	3	nm0117814	actor	\N
tt0097475	4	nm0617378	actor	\N
tt0097475	5	nm0958183	director	\N
tt0097475	6	nm0420528	writer	writer
tt0097475	7	nm0450082	writer	writer
tt0097475	8	nm0016846	composer	\N
tt0097475	9	nm0067123	composer	\N
tt0097479	10	nm0835490	composer	\N
tt0097479	1	nm0179959	actor	\N
tt0097479	2	nm0974407	actor	\N
tt0097479	3	nm0602941	actor	\N
tt0097479	4	nm0287076	actor	\N
tt0097479	5	nm0477933	director	\N
tt0097479	6	nm0351357	writer	writer
tt0097479	7	nm0877805	writer	adaptation
tt0097479	8	nm0060149	producer	producer
tt0097479	9	nm0352055	producer	producer
tt0097505	10	nm0765020	actress	\N
tt0097505	1	nm0118723	actress	\N
tt0097505	2	nm0249879	actor	\N
tt0097505	3	nm0253489	actor	\N
tt0097505	4	nm0886924	actor	\N
tt0097505	5	nm0001090	director	\N
tt0097505	6	nm0204427	writer	\N
tt0097505	7	nm0598951	composer	\N
tt0097505	8	nm0833655	editor	\N
tt0097505	9	nm0807812	actor	\N
tt0097506	10	nm0005914	cinematographer	\N
tt0097506	1	nm0000981	actor	\N
tt0097506	2	nm0484727	actress	\N
tt0097506	3	nm0003167	actor	\N
tt0097506	4	nm0902539	actress	\N
tt0097506	5	nm0251243	director	\N
tt0097506	6	nm0470844	writer	\N
tt0097506	7	nm0492969	writer	\N
tt0097506	8	nm0907173	producer	producer
tt0097506	9	nm0862227	composer	\N
tt0097509	1	nm0048735	director	\N
tt0097509	2	nm0636608	composer	\N
tt0097509	3	nm0462603	editor	\N
tt0097516	10	nm0580352	producer	producer
tt0097516	1	nm0000259	actress	\N
tt0097516	2	nm0599260	actor	\N
tt0097516	3	nm0214430	actor	\N
tt0097516	4	nm0942565	actor	\N
tt0097516	5	nm0055988	director	\N
tt0097516	6	nm0621518	writer	writer
tt0097516	7	nm0700130	writer	writer
tt0097516	8	nm0007136	writer	writer
tt0097516	9	nm0065788	producer	producer
tt0097519	10	nm0260832	production_designer	\N
tt0097519	1	nm0040545	actor	\N
tt0097519	2	nm0785264	actress	\N
tt0097519	3	nm0392913	actor	\N
tt0097519	4	nm0868344	actor	\N
tt0097519	5	nm0009376	director	\N
tt0097519	6	nm0687841	producer	producer
tt0097519	7	nm0812992	composer	\N
tt0097519	8	nm0812962	cinematographer	\N
tt0097519	9	nm0651860	editor	\N
tt0097525	1	nm0118345	actor	\N
tt0097525	2	nm0046899	actor	\N
tt0097525	3	nm0115720	actor	\N
tt0097525	4	nm0314614	actor	\N
tt0097525	5	nm0373494	writer	\N
tt0097525	6	nm0896856	writer	\N
tt0097525	7	nm0115327	composer	\N
tt0097525	8	nm0382297	editor	\N
tt0097525	9	nm0226033	production_designer	\N
tt0097535	10	nm0490642	actress	\N
tt0097535	1	nm0150862	actor	\N
tt0097535	2	nm4993345	actor	\N
tt0097535	3	nm0151155	actor	\N
tt0097535	4	nm0151068	actor	\N
tt0097535	5	nm0910979	director	\N
tt0097535	6	nm0939236	writer	screenplay
tt0097535	7	nm1303171	composer	\N
tt0097535	8	nm0284598	editor	\N
tt0097535	9	nm0156902	actress	\N
tt0097542	1	nm0009567	actor	\N
tt0097542	2	nm0029951	actor	\N
tt0097542	3	nm0001016	actor	\N
tt0097542	4	nm0145598	actor	\N
tt0097542	5	nm0327805	director	\N
tt0097542	6	nm0062544	composer	\N
tt0097542	7	nm0872043	cinematographer	\N
tt0097542	8	nm0757814	editor	\N
tt0097550	1	nm0607403	actor	\N
tt0097550	2	nm0633457	actress	\N
tt0097550	3	nm0255573	actor	\N
tt0097550	4	nm0000355	actor	\N
tt0097550	5	nm0132392	director	\N
tt0097550	6	nm0589037	writer	written by
tt0097550	7	nm0938708	writer	written by
tt0097550	8	nm0295199	composer	\N
tt0097550	9	nm0408843	cinematographer	\N
tt0097558	1	nm0807364	actor	\N
tt0097558	2	nm0629298	actor	\N
tt0097558	3	nm0326450	director	\N
tt0097558	4	nm0612455	producer	producer
tt0097558	5	nm0330627	composer	\N
tt0097558	6	nm0725725	cinematographer	\N
tt0097558	7	nm0566515	editor	\N
tt0097566	10	nm0325269	actor	\N
tt0097566	1	nm0078725	actor	\N
tt0097566	2	nm0127097	actress	\N
tt0097566	3	nm0229780	actress	\N
tt0097566	4	nm0315632	actor	\N
tt0097566	5	nm0776049	director	\N
tt0097566	6	nm1343447	writer	\N
tt0097566	7	nm0850241	composer	\N
tt0097566	8	nm0586124	cinematographer	\N
tt0097566	9	nm0667447	cinematographer	\N
tt0097571	10	nm0728012	actress	\N
tt0097571	1	nm0128455	actor	\N
tt0097571	2	nm0363744	actress	\N
tt0097571	3	nm0384169	actor	\N
tt0097571	4	nm0389700	actor	\N
tt0097571	5	nm0552830	director	\N
tt0097571	6	nm1618242	writer	writer
tt0097571	7	nm2368944	composer	\N
tt0097571	8	nm1653730	composer	\N
tt0097571	9	nm0426173	actor	\N
tt0097573	1	nm0504467	actor	\N
tt0097573	2	nm0755124	actress	\N
tt0097573	3	nm0001743	actor	\N
tt0097573	4	nm0859921	actor	\N
tt0097573	5	nm0557789	director	\N
tt0097573	6	nm0675072	writer	story
tt0097573	7	nm0069064	cinematographer	\N
tt0097573	8	nm0955175	editor	\N
tt0097578	10	nm0901640	production_designer	\N
tt0097578	1	nm0394767	actress	\N
tt0097578	2	nm0799594	actress	\N
tt0097578	3	nm0453026	actor	\N
tt0097578	4	nm0471829	actor	\N
tt0097578	5	nm0799595	director	\N
tt0097578	6	nm0712035	writer	writer
tt0097578	7	nm0704655	composer	\N
tt0097578	8	nm0752218	cinematographer	\N
tt0097578	9	nm1841421	production_designer	\N
tt0097585	1	nm0248408	actor	\N
tt0097585	2	nm0346270	actor	\N
tt0097585	3	nm0622959	actress	\N
tt0097585	4	nm0736344	actress	\N
tt0097585	5	nm0379445	director	\N
tt0097585	6	nm1651674	composer	\N
tt0097585	7	nm0622897	cinematographer	\N
tt0097615	10	nm1342184	editor	\N
tt0097615	1	nm1135053	actress	\N
tt0097615	2	nm0036058	actress	\N
tt0097615	3	nm0038450	actor	\N
tt0097615	4	nm2010970	actor	\N
tt0097615	5	nm0861292	director	\N
tt0097615	6	nm0179672	writer	\N
tt0097615	7	nm0484230	writer	\N
tt0097615	8	nm0603392	composer	\N
tt0097615	9	nm0315591	cinematographer	\N
tt0097619	10	nm3736078	actor	\N
tt0097619	1	nm0000334	actor	\N
tt0097619	2	nm0151827	actress	\N
tt0097619	3	nm0508327	actress	\N
tt0097619	4	nm0155593	actor	\N
tt0097619	5	nm0864775	director	\N
tt0097619	6	nm4522402	writer	\N
tt0097619	7	nm0161020	producer	producer
tt0097619	8	nm0492396	composer	\N
tt0097619	9	nm3617944	editor	\N
tt0097631	10	nm0426224	cinematographer	\N
tt0097631	1	nm0001285	actor	\N
tt0097631	2	nm0189536	actress	\N
tt0097631	3	nm0000947	actress	\N
tt0097631	4	nm0491590	actor	\N
tt0097631	5	nm0755197	director	\N
tt0097631	6	nm0182724	producer	producer
tt0097631	7	nm0480227	producer	producer
tt0097631	8	nm0778019	composer	\N
tt0097631	9	nm0425528	cinematographer	\N
tt0097638	10	nm0939209	actor	\N
tt0097638	1	nm2260417	actor	\N
tt0097638	2	nm0945953	actress	\N
tt0097638	3	nm0939079	actor	\N
tt0097638	4	nm0939172	actor	\N
tt0097638	5	nm0170504	director	\N
tt0097638	6	nm0628805	writer	\N
tt0097638	7	nm0939181	actor	\N
tt0097638	8	nm0948146	actor	\N
tt0097638	9	nm0490614	actor	\N
tt0097644	1	nm0532536	actor	\N
tt0097644	2	nm0468683	actress	\N
tt0097644	3	nm0413001	actor	\N
tt0097644	4	nm0333275	actor	\N
tt0097644	5	nm0266138	director	\N
tt0097644	6	nm0668082	composer	\N
tt0097644	7	nm0010627	cinematographer	\N
tt0097644	8	nm0092485	editor	\N
tt0097644	9	nm0637343	production_designer	\N
tt0097655	10	nm0150453	editor	\N
tt0097655	1	nm0000516	actor	\N
tt0097655	2	nm0001820	actor	\N
tt0097655	3	nm0725543	actor	\N
tt0097655	4	nm0842884	actress	\N
tt0097655	5	nm0121166	director	\N
tt0097655	6	nm0003694	writer	written by
tt0097655	7	nm0055669	composer	\N
tt0097655	8	nm0175399	composer	\N
tt0097655	9	nm0809797	cinematographer	director of photography
tt0097666	10	nm0042647	editor	\N
tt0097666	1	nm0259673	actor	\N
tt0097666	2	nm0098327	actor	\N
tt0097666	3	nm0510198	actress	\N
tt0097666	4	nm0187640	actor	\N
tt0097666	5	nm0255912	director	\N
tt0097666	6	nm0454060	writer	writer
tt0097666	7	nm0516914	producer	producer
tt0097666	8	nm0594737	composer	\N
tt0097666	9	nm0903686	cinematographer	\N
tt0097668	10	nm2702252	producer	producer
tt0097668	1	nm0001321	actor	\N
tt0097668	2	nm0413559	actress	\N
tt0097668	3	nm0277975	actor	\N
tt0097668	4	nm0000256	actress	\N
tt0097668	5	nm0240439	director	\N
tt0097668	6	nm0377919	writer	novel
tt0097668	7	nm0294618	writer	\N
tt0097668	8	nm0768489	writer	\N
tt0097668	9	nm0205287	producer	producer
tt0097683	10	nm0592529	production_designer	\N
tt0097683	1	nm0460063	actor	\N
tt0097683	2	nm1230714	actress	\N
tt0097683	3	nm0054007	actor	\N
tt0097683	4	nm0082200	actor	\N
tt0097683	5	nm0053022	director	\N
tt0097683	6	nm5689539	writer	novel
tt0097683	7	nm0476887	composer	\N
tt0097683	8	nm0473610	cinematographer	\N
tt0097683	9	nm0629946	editor	\N
tt0097697	10	nm0361860	cinematographer	\N
tt0097697	1	nm0220729	actor	\N
tt0097697	2	nm0457939	actress	\N
tt0097697	3	nm0215074	actress	\N
tt0097697	4	nm0027984	actor	\N
tt0097697	5	nm0844226	director	\N
tt0097697	6	nm0270851	writer	\N
tt0097697	7	nm0344662	writer	\N
tt0097697	8	nm1735438	composer	\N
tt0097697	9	nm2060018	composer	\N
tt0097720	1	nm0148061	actor	\N
tt0097720	2	nm0322584	actor	\N
tt0097720	3	nm0395398	actor	\N
tt0097720	4	nm0129564	actor	\N
tt0097720	5	nm0570730	director	\N
tt0097720	6	nm0001465	writer	"novel ""The Law at Randado"""
tt0097720	7	nm0171401	composer	\N
tt0097720	8	nm0198538	cinematographer	\N
tt0097720	9	nm0425163	editor	\N
tt0097726	10	nm1044116	cinematographer	\N
tt0097726	1	nm0909734	actor	\N
tt0097726	2	nm0620878	actress	\N
tt0097726	3	nm0140439	actress	\N
tt0097726	4	nm0210477	actor	\N
tt0097726	5	nm0072993	director	\N
tt0097726	6	nm0330576	writer	screenplay by
tt0097726	7	nm0402434	writer	story by
tt0097726	8	nm0003309	writer	\N
tt0097726	9	nm0877585	composer	\N
tt0097738	10	nm0251160	production_designer	\N
tt0097738	1	nm0094620	actor	\N
tt0097738	2	nm0650881	actor	\N
tt0097738	3	nm0737938	actress	\N
tt0097738	4	nm0604294	actress	\N
tt0097738	5	nm0119653	director	\N
tt0097738	6	nm0737841	producer	producer
tt0097738	7	nm0722045	composer	\N
tt0097738	8	nm0000085	cinematographer	\N
tt0097738	9	nm0305712	editor	\N
tt0097743	10	nm0469945	cinematographer	\N
tt0097743	1	nm0015264	archive_footage	\N
tt0097743	2	nm0108348	archive_footage	\N
tt0097743	3	nm1135458	self	\N
tt0097743	4	nm1129734	self	\N
tt0097743	5	nm0033081	director	\N
tt0097743	6	nm1130050	writer	\N
tt0097743	7	nm0047035	composer	\N
tt0097743	8	nm0460434	composer	\N
tt0097743	9	nm0407960	cinematographer	\N
tt0097748	1	nm0291298	director	\N
tt0097748	2	nm14647888	cinematographer	\N
tt0097748	3	nm0499817	cinematographer	\N
tt0097748	4	nm0720395	editor	\N
tt0097765	1	nm0496118	actor	\N
tt0097765	2	nm0631910	actress	\N
tt0097765	3	nm0816296	actor	\N
tt0097765	4	nm0688072	actress	\N
tt0097765	5	nm0304046	director	\N
tt0097765	6	nm2885919	writer	novels
tt0097765	7	nm0585671	cinematographer	\N
tt0097765	8	nm0299782	editor	\N
tt0097765	9	nm0231643	production_designer	\N
tt0097769	10	nm0088804	editor	\N
tt0097769	1	nm0000199	actor	\N
tt0097769	2	nm0002117	actor	\N
tt0097769	3	nm0536850	actor	\N
tt0097769	4	nm0383449	actor	\N
tt0097769	5	nm0923802	director	\N
tt0097769	6	nm0930748	writer	play
tt0097769	7	nm0119874	producer	producer
tt0097769	8	nm0006290	composer	\N
tt0097769	9	nm0005767	cinematographer	\N
tt0097775	10	nm0250267	cinematographer	\N
tt0097775	1	nm0001472	actor	\N
tt0097775	2	nm0950757	actor	\N
tt0097775	3	nm0477215	actress	\N
tt0097775	4	nm0872864	actor	\N
tt0097775	5	nm0007139	director	\N
tt0097775	6	nm0442983	writer	screenplay
tt0097775	7	nm0490622	writer	screenplay
tt0097775	8	nm0482720	composer	\N
tt0097775	9	nm0150912	cinematographer	\N
tt0097783	1	nm0801625	actor	\N
tt0097783	2	nm0569429	actor	\N
tt0097783	3	nm0790606	actress	\N
tt0097783	4	nm0132492	producer	producer
tt0097783	5	nm0621274	cinematographer	\N
tt0097783	6	nm0003016	editor	\N
tt0097802	10	nm0280959	production_designer	\N
tt0097802	1	nm0344081	actress	\N
tt0097802	2	nm0946160	actor	\N
tt0097802	3	nm0350746	actress	\N
tt0097802	4	nm0201669	actor	\N
tt0097802	5	nm0010383	director	\N
tt0097802	6	nm0038235	writer	"based on the novel: ""Mado"""
tt0097802	7	nm0885516	composer	\N
tt0097802	8	nm0655004	cinematographer	\N
tt0097802	9	nm0289674	editor	\N
tt0097803	10	nm0295693	production_designer	\N
tt0097803	1	nm0000532	actor	\N
tt0097803	2	nm0002198	actor	\N
tt0097803	3	nm0275138	actress	\N
tt0097803	4	nm0494407	actor	\N
tt0097803	5	nm0405578	director	\N
tt0097803	6	nm0812827	writer	"novel ""La Giacca Verde"""
tt0097803	7	nm0222954	composer	\N
tt0097803	8	nm0206913	cinematographer	\N
tt0097803	9	nm0743974	editor	\N
tt0097820	10	nm0934714	editor	\N
tt0097820	1	nm0031785	actress	\N
tt0097820	2	nm0351685	actor	\N
tt0097820	3	nm0480918	actor	\N
tt0097820	4	nm0557145	actor	\N
tt0097820	5	nm0332647	director	\N
tt0097820	6	nm0584770	writer	\N
tt0097820	7	nm0772478	producer	producer
tt0097820	8	nm0906067	composer	\N
tt0097820	9	nm0689721	cinematographer	\N
tt0097822	10	nm0925282	editor	\N
tt0097822	1	nm0000596	actor	\N
tt0097822	2	nm0557281	actress	\N
tt0097822	3	nm0948772	actress	\N
tt0097822	4	nm0313702	actor	\N
tt0097822	5	nm0737604	director	\N
tt0097822	6	nm0809732	writer	writer
tt0097822	7	nm0339934	producer	producer
tt0097822	8	nm0345294	composer	\N
tt0097822	9	nm0766998	cinematographer	\N
tt0097833	1	nm0684808	actress	\N
tt0097833	2	nm0093202	actress	\N
tt0097833	3	nm1670299	actor	\N
tt0097833	4	nm0327290	actor	\N
tt0097833	5	nm0686136	director	\N
tt0097833	6	nm0822315	composer	\N
tt0097833	7	nm0619853	cinematographer	\N
tt0097833	8	nm0159254	editor	\N
tt0097833	9	nm0938797	production_designer	\N
tt0097848	10	nm0407751	cinematographer	\N
tt0097848	1	nm0161500	actress	\N
tt0097848	2	nm0707618	actor	\N
tt0097848	3	nm0490708	actor	\N
tt0097848	4	nm0794451	actor	\N
tt0097848	5	nm0659368	director	\N
tt0097848	6	nm0331003	writer	novel
tt0097848	7	nm0763523	producer	producer
tt0097848	8	nm0080865	composer	\N
tt0097848	9	nm0013274	cinematographer	\N
tt0097849	10	nm0017949	production_designer	\N
tt0097849	1	nm0091904	actress	\N
tt0097849	2	nm0945094	actress	\N
tt0097849	3	nm0785099	actor	\N
tt0097849	4	nm0850197	actor	\N
tt0097849	5	nm0452002	director	\N
tt0097849	6	nm0901668	writer	play
tt0097849	7	nm0304245	composer	\N
tt0097849	8	nm0435550	cinematographer	\N
tt0097849	9	nm0665949	editor	\N
tt0097850	1	nm0001917	actor	\N
tt0097850	2	nm0650881	actor	\N
tt0097850	3	nm0529931	actor	\N
tt0097850	4	nm0704393	actor	\N
tt0097850	5	nm0410478	director	\N
tt0097850	6	nm0959497	composer	\N
tt0097850	7	nm1034577	cinematographer	\N
tt0097850	8	nm0767266	editor	\N
tt0097850	9	nm1030038	production_designer	\N
tt0097851	10	nm0890056	actor	\N
tt0097851	1	nm0007123	actor	\N
tt0097851	2	nm0858128	actor	\N
tt0097851	3	nm0438854	actor	\N
tt0097851	4	nm0613512	actor	\N
tt0097851	5	nm0329715	director	\N
tt0097851	6	nm0059775	writer	novel
tt0097851	7	nm1295333	cinematographer	\N
tt0097851	8	nm0820203	actor	\N
tt0097851	9	nm0884872	actor	\N
tt0097853	1	nm0703364	actor	\N
tt0097853	2	nm0342393	actress	\N
tt0097853	3	nm0665213	actress	\N
tt0097853	4	nm0900062	actor	\N
tt0097853	5	nm0302785	director	\N
tt0097853	6	nm0412867	writer	\N
tt0097853	7	nm0187647	cinematographer	\N
tt0097853	8	nm0273392	editor	\N
tt0097853	9	nm0701378	production_designer	\N
